date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:26	88678/88678	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20May%202023%2003:55:57%20GMT	https://ofminternational.org/	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/index.html	(from )
17:49:26	121/121	---MC-	200	added ('OK')	text/plain	date:Mon,%2022%20May%202023%2016:49:41%20GMT	https://ofminternational.org/robots.txt		(from )
17:49:27	5842/5842	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20May%202023%2016:49:42%20GMT	http://gmpg.org/xfn/11	C:/Users/j%20family/Desktop/church%20website/gmpg.org/xfn/11.html	(from https://ofminternational.org/)
17:49:28	49/49	---MC-	400	error ('Bad%20Request')	text/html	date:Mon,%2022%20May%202023%2016:49:43%20GMT	http://i0.wp.com/	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/index.html	(from https://ofminternational.org/)
17:49:28	1611/1611	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2016:49:43%20GMT	http://fonts.googleapis.com/	C:/Users/j%20family/Desktop/church%20website/fonts.googleapis.com/index.html	(from https://ofminternational.org/)
17:49:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20May%202023%2016:49:43%20GMT	http://stats.wp.com/	C:/Users/j%20family/Desktop/church%20website/stats.wp.com/index.html	(from https://ofminternational.org/)
17:49:28	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20May%202023%2016:49:44%20GMT	https://fonts.gstatic.com/	C:/Users/j%20family/Desktop/church%20website/fonts.gstatic.com/index.html	(from https://ofminternational.org/)
17:49:29	8026/8026	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20May%202023%2017:05:39%20GMT	https://ofminternational.org/feed/	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/feed/index.html	(from https://ofminternational.org/)
17:49:29	884/884	---M-Z	200	added ('OK')	text/html	date:Sun,%2021%20May%202023%2017:14:23%20GMT	https://ofminternational.org/comments/feed/	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/comments/feed/index.html	(from https://ofminternational.org/)
17:49:29	97517/97517	---M--	200	added ('OK')	text/css	date:Wed,%2029%20Mar%202023%2018:49:31%20GMT	https://ofminternational.org/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/css/dist/block-library/style.min3781.css	(from https://ofminternational.org/)
17:49:30	1610/1610	---M--	200	added ('OK')	text/css	date:Tue,%2002%20May%202023%2018:08:04%20GMT	https://ofminternational.org/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-videopress/build/block-editor/blocks/video/view.css?minify=false&ver=317afd605f368082816f	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/jetpack/jetpack_vendor/automattic/jetpack-videopress/build/block-editor/blocks/video/viewd197.css	(from https://ofminternational.org/)
17:49:32	11256/11256	---M--	200	added ('OK')	text/css	date:Wed,%2030%20Sep%202020%2002:23:06%20GMT	https://ofminternational.org/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://ofminternational.org/)
17:49:33	4186/4186	---M--	200	added ('OK')	text/css	date:Sat,%2008%20Jun%202019%2007:15:02%20GMT	https://ofminternational.org/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/mediaelement/wp-mediaelement.min3781.css	(from https://ofminternational.org/)
17:49:35	291/291	---M--	200	added ('OK')	text/css	date:Wed,%2029%20Mar%202023%2018:49:31%20GMT	https://ofminternational.org/wp-includes/css/classic-themes.min.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/css/classic-themes.min3781.css	(from https://ofminternational.org/)
17:49:36	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2022%20May%202023%2016:49:51%20GMT	https://ofminternational.org/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.7.6	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/contact-form-7/includes/css/styles.6cfaa.delayed	(from https://ofminternational.org/)
17:49:38	76026/76026	---M--	200	added ('OK')	text/css	date:Fri,%2019%20May%202023%2006:17:51%20GMT	https://ofminternational.org/wp-content/plugins/give/assets/dist/css/give.css?ver=2.27.1	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/give/assets/dist/css/giveef7d.css	(from https://ofminternational.org/)
17:49:39	2040/2040	---M--	200	added ('OK')	text/css	date:Fri,%2019%20May%202023%2006:17:51%20GMT	https://ofminternational.org/wp-content/plugins/give/assets/dist/css/give-donation-summary.css?ver=2.27.1	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/give/assets/dist/css/give-donation-summaryef7d.css	(from https://ofminternational.org/)
17:49:41	2695/2695	---MC-	200	added ('OK')	text/css	date:Mon,%2022%20May%202023%2016:49:56%20GMT	https://fonts.googleapis.com/css?family=Open%20Sans:300,400,600,700,800,300italic,400italic,600italic,700italic,800italic&display=swap&ver=1617425123	C:/Users/j%20family/Desktop/church%20website/fonts.googleapis.com/cssf111.css	(from https://ofminternational.org/)
17:49:42	485416/485416	---M--	200	added ('OK')	text/css	date:Tue,%2023%20Mar%202021%2012:51:53%20GMT	https://ofminternational.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/js_composer/assets/css/js_composer.min31dc.css	(from https://ofminternational.org/)
17:49:42	1232/1232	---MC-	200	added ('OK')	text/css	date:Mon,%2022%20May%202023%2016:49:57%20GMT	https://fonts.googleapis.com/css?family=Open+Sans:400,700%7CPoppins:400,500,600,700&subset	C:/Users/j%20family/Desktop/church%20website/fonts.googleapis.com/css0b80.css	(from https://ofminternational.org/)
17:49:43	20490/20490	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/lightgallery/css/lightgallery.min.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/lightgallery/css/lightgallery.min3781.css	(from https://ofminternational.org/)
17:49:44	862/862	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/style.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/style3781.css	(from https://ofminternational.org/)
17:49:46	9728/9728	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/magnific/magnific-popup.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/magnific/magnific-popup3781.css	(from https://ofminternational.org/)
17:49:47	4997/4997	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/owl-carousel/assets/owl.carousel.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/owl-carousel/assets/owl.carousel3781.css	(from https://ofminternational.org/)
17:49:49	81153/81153	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/css/icon-custom.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/css/icon-custom3781.css	(from https://ofminternational.org/)
17:49:50	31000/31000	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/css/fontawesome/css/font-awesome.min.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/css/fontawesome/css/font-awesome.min3781.css	(from https://ofminternational.org/)
17:49:52	142004/142004	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/css/bootstrap.css?ver=1.0.13	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/css/bootstrap7daa.css	(from https://ofminternational.org/)
17:49:53	79259/79259	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/css/woocommerce.css?ver=1.0.13	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/css/woocommerce7daa.css	(from https://ofminternational.org/)
17:49:55	3/3	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/css/custom_script.css?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/css/custom_script3781.css	(from https://ofminternational.org/)
17:49:56	343992/343992	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/css/template.css?ver=1.0.13	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/css/template7daa.css	(from https://ofminternational.org/)
17:49:57	99690/99690	---M--	200	added ('OK')	text/css	date:Tue,%2002%20May%202023%2018:08:03%20GMT	https://ofminternational.org/wp-content/plugins/jetpack/css/jetpack.css?ver=12.1	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/jetpack/css/jetpackc87b.css	(from https://ofminternational.org/)
17:49:59	89815/89815	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2018:49:33%20GMT	https://ofminternational.org/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/jquery/jquery.min5aed.js	(from https://ofminternational.org/)
17:49:59	13424/13424	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2018:49:33%20GMT	https://ofminternational.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://ofminternational.org/)
17:50:01	123959/123959	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2012:51:53%20GMT	https://ofminternational.org/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.4.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/revslider/public/assets/js/rbtools.min1e39.js	(from https://ofminternational.org/)
17:50:03	355315/355315	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Mar%202021%2012:51:53%20GMT	https://ofminternational.org/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.4.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/revslider/public/assets/js/rs6.min1e39.js	(from https://ofminternational.org/)
17:50:04	8171/8171	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2018:49:34%20GMT	https://ofminternational.org/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://ofminternational.org/)
17:50:06	6607/6607	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202023%2018:49:34%20GMT	https://ofminternational.org/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://ofminternational.org/)
17:50:07	17823/17823	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2006:39:54%20GMT	https://ofminternational.org/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://ofminternational.org/)
17:50:08	4910/4910	---M--	200	added ('OK')	application/javascript	date:Wed,%2025%20May%202022%2006:36:29%20GMT	https://ofminternational.org/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/dist/hooks.min6c65.js	(from https://ofminternational.org/)
17:50:10	10230/10230	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2006:39:54%20GMT	https://ofminternational.org/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-includes/js/dist/i18n.mine57b.js	(from https://ofminternational.org/)
17:50:12	159534/159534	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20May%202023%2006:17:51%20GMT	https://ofminternational.org/wp-content/plugins/give/assets/dist/js/give.js?ver=025b1e7cc9612693	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/plugins/give/assets/dist/js/give82bf.js	(from https://ofminternational.org/)
17:50:13	60413/60413	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/bootstrap.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/bootstrap3781.js	(from https://ofminternational.org/)
17:50:14	2922/2922	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/countdown.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/countdown3781.js	(from https://ofminternational.org/)
17:50:15	2621/2621	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/count-to.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/count-to3781.js	(from https://ofminternational.org/)
17:50:16	3337/3337	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/jquery.appear.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/jquery.appear3781.js	(from https://ofminternational.org/)
17:50:18	25117/25117	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/perfect-scrollbar.jquery.min.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/perfect-scrollbar.jquery.min3781.js	(from https://ofminternational.org/)
17:50:20	41419/41419	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/owl-carousel/owl.carousel.min.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/owl-carousel/owl.carousel.min3781.js	(from https://ofminternational.org/)
17:50:21	21143/21143	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/magnific/jquery.magnific-popup.min.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/magnific/jquery.magnific-popup.min3781.js	(from https://ofminternational.org/)
17:50:21	1008/1008	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/scroll/jquery.scrollto.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/scroll/jquery.scrollto3781.js	(from https://ofminternational.org/)
17:50:23	10490/10490	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/waypoint.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/waypoint3781.js	(from https://ofminternational.org/)
17:50:24	3140/3140	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/jquery.cookie.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/jquery.cookie3781.js	(from https://ofminternational.org/)
17:50:26	5272/5272	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/jquery.typer.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/jquery.typer3781.js	(from https://ofminternational.org/)
17:50:32	6081/6081	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/jquery.easypiechart.min.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/jquery.easypiechart.min3781.js	(from https://ofminternational.org/)
17:50:34	49594/49594	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/lightgallery/js/lightgallery.min.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/lightgallery/js/lightgallery.min3781.js	(from https://ofminternational.org/)
17:50:35	13375/13375	---M--	200	added ('OK')	application/javascript	date:Tue,%2002%20Mar%202021%2002:59:06%20GMT	https://ofminternational.org/wp-content/themes/kunco/js/main.js?ver=6.2.2	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/themes/kunco/js/main3781.js	(from https://ofminternational.org/)
17:50:37	26197/26197	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20May%202023%2016:50:51%20GMT	https://ofminternational.org/wp-json/wp/v2/pages/4024	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-json/wp/v2/pages/4024.json	(from https://ofminternational.org/)
17:50:39	328003/328003	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20May%202023%2016:50:51%20GMT	https://ofminternational.org/wp-json/	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-json/index.html	(from https://ofminternational.org/)
17:50:39	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2022%20May%202023%2016:50:54%20GMT	https://ofminternational.org/xmlrpc.php?rsd	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/xmlrpc.310db0.delayed	(from https://ofminternational.org/)
17:50:41	2460/2460	---MC-	200	added ('OK')	application/json	date:Mon,%2022%20May%202023%2016:50:56%20GMT	https://ofminternational.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofminternational.org%2F	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-json/oembed/1.0/embed9f11.json	(from https://ofminternational.org/)
17:50:43	2528/2528	---MC-	200	added ('OK')	text/xml	date:Mon,%2022%20May%202023%2016:50:57%20GMT	https://ofminternational.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fofminternational.org%2F&format=xml	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-json/oembed/1.0/embede106	(from https://ofminternational.org/)
17:50:44	47021/47021	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Apr%202021%2004:39:27%20GMT	https://ofminternational.org/wp-content/uploads/2021/04/cropped-Call-Action-BG.jpg	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/uploads/2021/04/cropped-Call-Action-BG.jpg	(from https://ofminternational.org/)
17:50:45	1681/1681	---M--	200	added ('OK')	image/png	etag:%229204d6ea082aec88%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/01/cropped-24-246867_omega-fire-ministry-logo-hd-png-download-removebg-preview.png?fit=32%2C32&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/01/cropped-24-246867_omega-fire-ministry-logo-hd-png-download-removebg-previewe43b.png	(from https://ofminternational.org/)
17:50:46	51769/51769	---M--	200	added ('OK')	image/png	etag:%223f32b9625dea15b1%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/01/cropped-24-246867_omega-fire-ministry-logo-hd-png-download-removebg-preview.png?fit=192%2C192&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/01/cropped-24-246867_omega-fire-ministry-logo-hd-png-download-removebg-preview98d8.png	(from https://ofminternational.org/)
17:50:46	46287/46287	---M--	200	added ('OK')	image/png	etag:%22388a5075cd9a6e35%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/01/cropped-24-246867_omega-fire-ministry-logo-hd-png-download-removebg-preview.png?fit=180%2C180&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/01/cropped-24-246867_omega-fire-ministry-logo-hd-png-download-removebg-previewf9b5.png	(from https://ofminternational.org/)
17:50:47	11116/11116	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Mar%202021%2013:06:29%20GMT	https://ofminternational.org/wp-content/uploads/2021/03/omega.png	C:/Users/j%20family/Desktop/church%20website/ofminternational.org/wp-content/uploads/2021/03/omega.png	(from https://ofminternational.org/)
17:50:47	40152/40152	---M--	200	added ('OK')	image/jpeg	etag:%22c0daf73f5d9cfc3e%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/15.-Teens-Ministry-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/15.-Teens-Ministry-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:48	49688/49688	---M--	200	added ('OK')	image/jpeg	etag:%22f8399fbed156f50f%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/9.-agenda-SLIDESHOW-LS.jpg?resize=900%2C492	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/9.-agenda-SLIDESHOW-LS1718.jpg	(from https://ofminternational.org/)
17:50:48	33921/33921	---M--	200	added ('OK')	image/jpeg	etag:%22acc202a6f6c5e968%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/5.-Slideshow-the-men-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/5.-Slideshow-the-men-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:48	32404/32404	---M--	200	added ('OK')	image/jpeg	etag:%22c243856a86d081e6%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/10.-CRUSADE-SLIDESHOW-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/10.-CRUSADE-SLIDESHOW-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:48	48271/48271	---M--	200	added ('OK')	image/jpeg	etag:%22c417e15ee4984a45%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/13.-Womens-Ministry-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/13.-Womens-Ministry-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:48	32376/32376	---M--	200	added ('OK')	image/jpeg	etag:%22046640881ead0cae%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/14.-our-youth-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/14.-our-youth-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:49	21810/21810	---M--	200	added ('OK')	image/jpeg	etag:%2279731cacec95b106%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/4.-Slideshow-mandate-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/4.-Slideshow-mandate-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:49	31342/31342	---M--	200	added ('OK')	image/jpeg	etag:%226e271ef9ed5819e0%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/3.-Slideshow-compassion-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/3.-Slideshow-compassion-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:49	50181/50181	---M--	200	added ('OK')	image/jpeg	etag:%2205a1485d9aa162eb%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/2.-Passion-For-Souls-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/2.-Passion-For-Souls-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:49	53211/53211	---M--	200	added ('OK')	image/jpeg	etag:%2235d4da51d68efdcd%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/20.-Missions-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/20.-Missions-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:49	35354/35354	---M--	200	added ('OK')	image/jpeg	etag:%22684bb8b2f1e8d8ad%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/19.-Jerusalem-LS.jpg?resize=900%2C491	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/19.-Jerusalem-LS0fd6.jpg	(from https://ofminternational.org/)
17:50:50	8610/8610	---M--	200	added ('OK')	image/png	etag:%22c0e33461b62d5a9a%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/omega.png?fit=130%2C60&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/03/omega542f.png	(from https://ofminternational.org/)
17:50:50	115202/115202	---M--	200	added ('OK')	image/jpeg	etag:%22ea7929aa72c42f4b%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/04/Campain.jpg?fit=400%2C300&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/04/Campain9279.jpg	(from https://ofminternational.org/)
17:50:50	103891/103891	---M--	200	added ('OK')	image/jpeg	etag:%22f469d470cdcf1c74%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/04/the-team.jpg?fit=400%2C300&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/04/the-team9279.jpg	(from https://ofminternational.org/)
17:50:51	170572/170572	---M--	200	added ('OK')	image/jpeg	etag:%22c68ed31221264a30%22	https://i0.wp.com/ofminternational.org/wp-content/uploads/2021/04/agenda.jpg?fit=400%2C300&ssl=1	C:/Users/j%20family/Desktop/church%20website/i0.wp.com/ofminternational.org/wp-content/uploads/2021/04/agenda9279.jpg	(from https://ofminternational.org/)
